name	id_mk	id_recipe	level	id_item	count	mp_cost	success_rate	materials_cnt	materials_extra	materials_m[0]_id	materials_m[0]_cnt	materials_m[1]_id	materials_m[1]_cnt	materials_m[2]_id	materials_m[2]_cnt	materials_m[3]_id	materials_m[3]_cnt	materials_m[4]_id	materials_m[4]_cnt	materials_m[5]_id	materials_m[5]_cnt	materials_m[6]_id	materials_m[6]_cnt	materials_m[7]_id	materials_m[7]_cnt
a,mk_blessed_R95_heavy_shield\0	1244	35498	13	18054	1	270	60	6	0	35498	1	35374	10	34991	35931	19310	310	17371	287	19440	24				
a,mk_blessed_R95_light_helmet\0	1245	35499	13	18055	1	270	60	6	0	35499	1	35375	10	34991	53896	19310	465	17371	431	19440	36				
a,mk_blessed_R95_light_upbody\0	1246	35500	13	18056	1	270	60	6	0	35500	1	35376	10	34991	143722	19310	1239	17371	1150	19440	96				
a,mk_blessed_R95_light_downbody\0	1247	35501	13	18057	1	270	60	6	0	35501	1	35377	10	34991	89826	19310	774	17371	719	19440	60				
a,mk_blessed_R95_light_gloves\0	1248	35502	13	18058	1	270	60	6	0	35502	1	35378	10	34991	35931	19310	310	17371	287	19440	24				
a,mk_blessed_R95_light_shoes\0	1249	35503	13	18059	1	270	60	6	0	35503	1	35379	10	34991	35931	19310	310	17371	287	19440	24				
a,mk_blessed_R95_robe_helmet\0	1250	35504	13	18060	1	270	60	6	0	35504	1	35380	10	34991	53896	19310	465	17371	431	19440	36				
a,mk_blessed_R95_robe_upbody\0	1251	35505	13	18061	1	270	60	6	0	35505	1	35381	10	34991	143722	19310	1239	17371	1150	19440	96				
a,mk_blessed_R95_robe_downbody\0	1252	35506	13	18062	1	270	60	6	0	35506	1	35382	10	34991	89826	19310	774	17371	719	19440	60				
a,mk_blessed_R95_robe_gloves\0	1253	35507	13	18063	1	270	60	6	0	35507	1	35383	10	34991	35931	19310	310	17371	287	19440	24				
a,mk_blessed_R95_robe_shoes\0	1254	35508	13	18064	1	270	60	6	0	35508	1	35384	10	34991	35931	19310	310	17371	287	19440	24				
a,mk_blessed_R95_robe_sigil\0	1255	35509	13	18065	1	270	60	6	0	35509	1	35385	10	34991	35931	19310	310	17371	287	19440	24				
a,mk_blessed_R95_necklace\0	1256	35510	13	18066	1	270	60	6	0	35510	1	35386	10	34992	46786	19310	403	17371	374	19440	31				
a,mk_blessed_R95_earring\0	1257	35511	13	18067	1	270	60	6	0	35511	1	35387	10	34992	35090	19310	302	17371	281	19440	23				
a,mk_blessed_R95_ring\0	1258	35512	13	18068	1	270	60	6	0	35512	1	35388	10	34992	23393	19310	202	17371	187	19440	16				
a,mk_blessed_R99_1_dagger\0	1259	35513	14	18069	1	276	60	6	0	35513	1	35389	10	34990	389148	19310	8387	17371	7783	19440	649				
a,mk_blessed_R99_1_onehand_sword\0	1260	35514	14	18070	1	276	60	6	0	35514	1	35390	10	34990	389148	19310	8387	17371	7783	19440	649				
a,mk_blessed_R99_1_twohand_sword\0	1261	35515	14	18071	1	276	60	6	0	35515	1	35391	10	34990	389148	19310	8387	17371	7783	19440	649				
a,mk_blessed_R99_1_onehand_blunt\0	1262	35516	14	18072	1	276	60	6	0	35516	1	35392	10	34990	389148	19310	8387	17371	7783	19440	649				
a,mk_blessed_R99_1_fist\0	1263	35517	14	18073	1	276	60	6	0	35517	1	35393	10	34990	389148	19310	8387	17371	7783	19440	649				
a,mk_blessed_R99_1_spear\0	1264	35518	14	18074	1	276	60	6	0	35518	1	35394	10	34990	389148	19310	8387	17371	7783	19440	649				
a,mk_blessed_R99_1_bow\0	1265	35519	14	18075	1	276	60	6	0	35519	1	35395	10	34990	389148	19310	8387	17371	7783	19440	649				
a,mk_blessed_R99_1_crossbow\0	1266	35520	14	18076	1	276	60	6	0	35520	1	35396	10	34990	389148	19310	8387	17371	7783	19440	649				
a,mk_blessed_R99_1_onehand_magic_sword\0	1267	35521	14	18077	1	276	60	6	0	35521	1	35397	10	34990	389148	19310	8387	17371	7783	19440	649				
a,mk_blessed_R99_1_onehand_magic_blunt\0	1268	35522	14	18078	1	276	60	6	0	35522	1	35398	10	34990	389148	19310	8387	17371	7783	19440	649				
a,mk_blessed_R99_1_twohand_magic_blunt\0	1269	35523	14	18079	1	276	60	6	0	35523	1	35399	10	34990	389148	19310	8387	17371	7783	19440	649				
a,mk_blessed_R99_1_heavy_helmet\0	1270	35524	14	18083	1	276	60	6	0	35524	1	35400	10	34991	118766	19310	1024	17371	950	19440	79				
a,mk_blessed_R99_1_heavy_upbody\0	1271	35525	14	18084	1	276	60	6	0	35525	1	35401	10	34991	316709	19310	2730	17371	2534	19440	211				
a,mk_blessed_R99_1_heavy_downbody\0	1272	35526	14	18085	1	276	60	6	0	35526	1	35402	10	34991	197943	19310	1706	17371	1584	19440	132				
a,mk_blessed_R99_1_heavy_gloves\0	1273	35527	14	18086	1	276	60	6	0	35527	1	35403	10	34991	79177	19310	683	17371	633	19440	53				
a,mk_blessed_R99_1_heavy_shoes\0	1274	35528	14	18087	1	276	60	6	0	35528	1	35404	10	34991	79177	19310	683	17371	633	19440	53				
a,mk_blessed_R99_1_heavy_shield\0	1275	35529	14	18088	1	276	60	6	0	35529	1	35405	10	34991	79177	19310	683	17371	633	19440	53				
a,mk_blessed_R99_1_light_helmet\0	1276	35530	14	18089	1	276	60	6	0	35530	1	35406	10	34991	118766	19310	1024	17371	950	19440	79				
a,mk_blessed_R99_1_light_upbody\0	1277	35531	14	18090	1	276	60	6	0	35531	1	35407	10	34991	316709	19310	2730	17371	2534	19440	211				
a,mk_blessed_R99_1_light_downbody\0	1278	35532	14	18091	1	276	60	6	0	35532	1	35408	10	34991	197943	19310	1706	17371	1584	19440	132				
a,mk_blessed_R99_1_light_gloves\0	1279	35533	14	18092	1	276	60	6	0	35533	1	35409	10	34991	79177	19310	683	17371	633	19440	53				
a,mk_blessed_R99_1_light_shoes\0	1280	35534	14	18093	1	276	60	6	0	35534	1	35410	10	34991	79177	19310	683	17371	633	19440	53				
a,mk_blessed_R99_1_robe_helmet\0	1281	35535	14	18094	1	276	60	6	0	35535	1	35411	10	34991	118766	19310	1024	17371	950	19440	79				
a,mk_blessed_R99_1_robe_upbody\0	1282	35536	14	18095	1	276	60	6	0	35536	1	35412	10	34991	316709	19310	2730	17371	2534	19440	211				
a,mk_blessed_R99_1_robe_downbody\0	1283	35537	14	18096	1	276	60	6	0	35537	1	35413	10	34991	197943	19310	1706	17371	1584	19440	132				
a,mk_blessed_R99_1_robe_gloves\0	1284	35538	14	18097	1	276	60	6	0	35538	1	35414	10	34991	79177	19310	683	17371	633	19440	53				
a,mk_blessed_R99_1_robe_shoes\0	1285	35539	14	18098	1	276	60	6	0	35539	1	35415	10	34991	79177	19310	683	17371	633	19440	53				
a,mk_blessed_R99_1_robe_sigil\0	1286	35540	14	18099	1	276	60	6	0	35540	1	35416	10	34991	79177	19310	683	17371	633	19440	53				
a,mk_blessed_R99_1_necklace\0	1287	35541	14	18100	1	276	60	6	0	35541	1	35417	10	34992	103099	19310	889	17371	825	19440	69				
a,mk_blessed_R99_1_earring\0	1288	35542	14	18101	1	276	60	6	0	35542	1	35418	10	34992	77324	19310	667	17371	619	19440	52				
a,mk_blessed_R99_1_ring\0	1289	35543	14	18102	1	276	60	6	0	35543	1	35419	10	34992	51549	19310	444	17371	412	19440	34				
a,mk_br_valen_dark_chocolate\0	3000	20191	1	20195	1	50	95	3	0	20192	10	20193	10	20194	5										
a,mk_ev_happy_cake_racipe\0	3001	22290	1	22291	1	50	95	3	0	22296	10	22297	10	22298	5										
a,mk_g_ev_beer_racipe\0	3002	23308	1	23309	1	50	95	3	0	23314	10	23315	10	23316	5										
