tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt0	items[0]	items[1]	items[2]	items[3]	items[4]	items[5]	items[6]	items[7]	items[8]	items[9]	items[10]	items[11]	items[12]	items[13]	cnt1	num_items[0]	num_items[1]	num_items[2]	num_items[3]	num_items[4]	num_items[5]	num_items[6]	num_items[7]	num_items[8]	num_items[9]	num_items[10]	num_items[11]	num_items[12]	num_items[13]	SAKI_UNK	UNKNOWN_TABLE[0]	UNKNOWN_TABLE[1]	UNKNOWN_TABLE[2]	UNKNOWN_TABLE[3]	UNKNOWN_TABLE[4]	UNKNOWN_TABLE[5]	UNKNOWN_TABLE[6]	UNKNOWN_TABLE[7]	UNKNOWN_TABLE[8]	UNKNOWN_TABLE[9]	UNKNOWN_TABLE[10]	UNKNOWN_TABLE[11]	UNKNOWN_TABLE[12]	UNKNOWN_TABLE[13]	quest_x	quest_y	quest_z	cnt2	quest_x_1	quest_y_1	quest_z_1	quest_x_2	quest_y_2	quest_z_2	quest_x_3	quest_y_3	quest_z_3	quest_x_4	quest_y_4	quest_z_4	quest_x_5	quest_y_5	quest_z_5	quest_x_6	quest_y_6	quest_z_6	quest_x_7	quest_y_7	quest_z_7	quest_x_8	quest_y_8	quest_z_8	UNK_VAL[0]	UNK_VAL[1]	UNK_VAL[2]	UNK_VAL[3]	UNK_VAL[4]	UNK_VAL[5]	UNK_VAL[6]	UNK_VAL[7]	UNK_2	lvl_min	lvl_max	quest_type	entity_name	get_item_in_quest	UNK_3	UNK_4	UNK_5	contact_npc_id[0]	contact_npc_id[1]	contact_npc_id[2]	contact_npc_id[3]	contact_npc_id[4]	contact_npc_id[5]	contact_npc_id[6]	contact_npc_id[7]	contact_npc_x	contact_npc_y	contact_npc_z	restricions	short_description	cnt3	UNK_6	req_class[0]	req_class[1]	req_class[2]	req_class[3]	req_class[4]	req_class[5]	req_class[6]	req_class[7]	req_class[8]	req_class[9]	req_class[10]	req_class[11]	req_class[12]	req_class[13]	req_class[14]	req_class[15]	req_class[16]	req_class[17]	req_class[18]	req_class[19]	req_class[20]	req_class[21]	req_class[22]	req_class[23]	req_class[24]	req_class[25]	req_class[26]	req_class[27]	req_class[28]	req_class[29]	req_class[30]	req_class[31]	req_class[32]	req_class[33]	req_class[34]	req_class[35]	req_class[36]	req_class[37]	req_class[38]	req_class[39]	req_class[40]	req_class[41]	req_class[42]	req_class[43]	req_class[44]	req_class[45]	req_class[46]	req_class[47]	req_class[48]	req_class[49]	req_class[50]	req_class[51]	req_class[52]	req_class[53]	req_class[54]	req_class[55]	req_class[56]	req_class[57]	req_class[58]	req_class[59]	req_class[60]	req_class[61]	req_class[62]	req_class[63]	req_class[64]	req_class[65]	req_class[66]	req_class[67]	req_class[68]	req_class[69]	req_class[70]	cnt4	req_item[0]	req_item[1]	req_item[2]	clan_pet_quest	req_quest_complete	UNK_7	area_id	UNK_8	cnt5	tab5[0]	tab5[1]	tab5[2]	tab5[3]	tab5[4]	tab5[5]	tab5[6]	tab5[7]	tab5[8]	tab5[9]	tab5[10]	cnt6	tab6[0]	tab6[1]	tab6[2]	tab6[3]	tab6[4]	tab6[5]	tab6[6]	tab6[7]	tab6[8]	tab6[9]	tab6[10]	cnt7	tab7[0]	tab7[1]	tab7[2]	tab7[3]	tab7[4]	tab7[5]	tab7[6]	tab7[7]
1	10283	3	a,Request of Ice Merchant\0	a,Sudden encounter\0	a,While investigating Kier's ice sculpture, you feel something behind it instead of finding a clue about the sword. What could it be?\\n\0	0															0															0															104476.00000000	-107535.00000000	-3688.00000000	0																																	0	82	0	3	a,???\0	0	1	1	1	32020								113808.00000000	-109344.00000000	-846.00000000	a,Completion of "The Other Side of Truth" Quest\0	a,Part one of an adventure to explore the Ice Queen's castle and learn the story of Ice Queen Freya.\0	0																																																																									0				0	115	0	138	0	3	57	15623	15624									3	190000	627000	5030									1	2							
1	10283	-1	a,Request of Ice Merchant\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	82	0	3	a,	1	1	1	1	32020								113808.00000000	-109344.00000000	-846.00000000	a,Completion of "The Other Side of Truth" Quest\0	a,Part one of an adventure to explore the Ice Queen's castle and learn the story of Ice Queen Freya.\0	0																																																																									0				0	115	0	138	0	3	57	15623	15624									3	190000	627000	5030									1	3							
1	10284	1	a,Acquisition of Divine Sword\0	a,Secret Hideout of Jinia Guild\0	a,Rafforty of Jinia Guild says that Jinia wants to speak to you at the secret hideout of her Guild. Ask Rafforty to take you there.\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	82	0	3	a,	1	1	1	1	32020								113808.00000000	-109344.00000000	-846.00000000	a,Completion of the "Request of Ice Merchant" Quest\0	a,Part two of an adventure to explore the Ice Queen's castle and learn the story of Ice Queen Freya.\0	0																																																																									0				0	10283	0	138	0	3	57	15623	15624									3	296425	921805	8223									1	0							
1	10284	2	a,Acquisition of Divine Sword\0	a,Secret Meeting with Jinia\0	a,You've entered the secret hideout of Jinia Guild. Have a talk with Jinia.\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	82	0	3	a,Jinia\0	1	1	1	1	32020								113808.00000000	-109344.00000000	-846.00000000	a,Completion of the "Request of Ice Merchant" Quest\0	a,Part two of an adventure to explore the Ice Queen's castle and learn the story of Ice Queen Freya.\0	0																																																																									0				0	10283	0	138	0	3	57	15623	15624									3	296425	921805	8223									1	1							
1	10284	3	a,Acquisition of Divine Sword\0	a,For the Divine Sword\0	a,Jinia told you the story of the Guild and the Ice Queen. She has also asked for your help to acquire the Divine Sword since they cannot accomplish their goals without it.  Go to the Mithril Mine in the Dwarven Village and ask Krun to lead you inside it.\\n\0	0															0															0															172201.00000000	-173495.00000000	3480.00000000	0																																	0	82	0	3	a,Mithril Mine\0	1	1	1	1	32020								113808.00000000	-109344.00000000	-846.00000000	a,Completion of the "Request of Ice Merchant" Quest\0	a,Part two of an adventure to explore the Ice Queen's castle and learn the story of Ice Queen Freya.\0	0																																																																									0				0	10283	0	138	0	3	57	15623	15624									3	296425	921805	8223									1	2							
1	10284	4	a,Acquisition of Divine Sword\0	a,Saving Kegor\0	a,Find Kegor who has found the Divine Sword in the Mithril Mine. He's become sick from the poisonous bite of the mine creatures. Feed him the antidote and save him.\\n\0	0															0															0															185198.00000000	-184818.00000000	-3288.00000000	0																																	0	82	0	3	a,Kegor\0	0	1	1	1	32020								113808.00000000	-109344.00000000	-846.00000000	a,Completion of the "Request of Ice Merchant" Quest\0	a,Part two of an adventure to explore the Ice Queen's castle and learn the story of Ice Queen Freya.\0	0																																																																									0				0	10283	0	138	0	3	57	15623	15624									3	296425	921805	8223									1	3							
1	10284	5	a,Acquisition of Divine Sword\0	a,For the Divine Sword\0	a,While attempting to save Kegor, there appeared strange monsters around. You must take care of them first.\\n\0	0															0															0															185198.00000000	-184818.00000000	-3288.00000000	0																																	0	82	0	3	a,	1	1	1	1	32020								113808.00000000	-109344.00000000	-846.00000000	a,Completion of the "Request of Ice Merchant" Quest\0	a,Part two of an adventure to explore the Ice Queen's castle and learn the story of Ice Queen Freya.\0	0																																																																									0				0	10283	0	138	0	3	57	15623	15624									3	296425	921805	8223									1	4							
1	10284	6	a,Acquisition of Divine Sword\0	a,Kegor Saved!\0	a,You've successfully saved Kegor. Try to talk to him again. \\n\0	0															0															0															185198.00000000	-184818.00000000	-3288.00000000	0																																	0	82	0	3	a,Kegor\0	1	1	1	1	32020								113808.00000000	-109344.00000000	-846.00000000	a,Completion of the "Request of Ice Merchant" Quest\0	a,Part two of an adventure to explore the Ice Queen's castle and learn the story of Ice Queen Freya.\0	0																																																																									0				0	10283	0	138	0	3	57	15623	15624									3	296425	921805	8223									1	4							
1	10284	-1	a,Acquisition of Divine Sword\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	82	0	3	a,	1	1	1	1	32020								113808.00000000	-109344.00000000	-846.00000000	a,Completion of the "Request of Ice Merchant" Quest\0	a,Part two of an adventure to explore the Ice Queen's castle and learn the story of Ice Queen Freya.\0	0																																																																									0				0	10283	0	138	0	3	57	15623	15624									3	296425	921805	8223									1	5							
1	10285	1	a,Meeting Sirra\0	a,To the hideout of Jinia Guild\0	a,Rafforty of Jinia Guild says Jinia is waiting for you in the Guild hideout. Enter it by talking to him.\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	82	0	3	a,	1	1	1	1	32020								113808.00000000	-109344.00000000	-846.00000000	a,Completion of the "Acquisition of Divine Sword" Quest\0	a,Part three of an adventure to explore the Ice Queen's castle and learn the story of Ice Queen Freya.\0	0																																																																									0				0	10284	0	138	0	3	57	15623	15624									3	283425	939075	8385									1	0							
1	10285	2	a,Meeting Sirra\0	a,Meeting with Jinia\0	a,You've entered the secret hideout of Jinia Guild. Have a talk with Jinia.\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	82	0	3	a,	1	1	1	1	32020								113808.00000000	-109344.00000000	-846.00000000	a,Completion of the "Acquisition of Divine Sword" Quest\0	a,Part three of an adventure to explore the Ice Queen's castle and learn the story of Ice Queen Freya.\0	0																																																																									0				0	10284	0	138	0	3	57	15623	15624									3	283425	939075	8385									1	1							
1	10285	3	a,Meeting Sirra\0	a,Meeting with Kegor\0	a,Jinia suggests that you talk to Kegor.\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	82	0	3	a,	1	1	1	1	32020								113808.00000000	-109344.00000000	-846.00000000	a,Completion of the "Acquisition of Divine Sword" Quest\0	a,Part three of an adventure to explore the Ice Queen's castle and learn the story of Ice Queen Freya.\0	0																																																																									0				0	10284	0	138	0	3	57	15623	15624									3	283425	939075	8385									1	2							
1	10285	4	a,Meeting Sirra\0	a,Conversation with Jinia\0	a,Kegor said he appreciated you saving him at the Mithril Mine and promised to help you with anything. Talk to Jinia again.\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	82	0	3	a,	1	1	1	1	32020								113808.00000000	-109344.00000000	-846.00000000	a,Completion of the "Acquisition of Divine Sword" Quest\0	a,Part three of an adventure to explore the Ice Queen's castle and learn the story of Ice Queen Freya.\0	0																																																																									0				0	10284	0	138	0	3	57	15623	15624									3	283425	939075	8385									1	3							
1	10285	5	a,Meeting Sirra\0	a,Unexpected visit\0	a,Who is this strange woman that appeared suddenly while  you were talking with Jinia? Seems she wants to talk.\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	82	0	3	a,	1	1	1	1	32020								113808.00000000	-109344.00000000	-846.00000000	a,Completion of the "Acquisition of Divine Sword" Quest\0	a,Part three of an adventure to explore the Ice Queen's castle and learn the story of Ice Queen Freya.\0	0																																																																									0				0	10284	0	138	0	3	57	15623	15624									3	283425	939075	8385									1	4							
1	10285	6	a,Meeting Sirra\0	a,The Unforgiven\0	a,Sirra told a strange and shocking story, but you cannot cooperate with the devil! Let's speak to Jinia again.\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	82	0	3	a,	1	1	1	1	32020								113808.00000000	-109344.00000000	-846.00000000	a,Completion of the "Acquisition of Divine Sword" Quest\0	a,Part three of an adventure to explore the Ice Queen's castle and learn the story of Ice Queen Freya.\0	0																																																																									0				0	10284	0	138	0	3	57	15623	15624									3	283425	939075	8385									1	5							
1	10285	7	a,Meeting Sirra\0	a,To Freya's Garden\0	a,Jinia admitted Sirra's story was true. Now that we have the Divine Sword in our hand, let's go to defeat the Ice Queen Freya. Talk to Freya's Steward at the entrance of her castle.\\n\0	0															0															0															115451.00000000	-125706.00000000	-3388.00000000	0																																	0	82	0	3	a,Freya's Steward\0	0	1	1	1	32020								113808.00000000	-109344.00000000	-846.00000000	a,Completion of the "Acquisition of Divine Sword" Quest\0	a,Part three of an adventure to explore the Ice Queen's castle and learn the story of Ice Queen Freya.\0	0																																																																									0				0	10284	0	138	0	3	57	15623	15624									3	283425	939075	8385									1	6							
1	10285	8	a,Meeting Sirra\0	a,To the Ice Queen\0	a,You've entered the castle. Talk to Jinia.\\n\0	0															0															0															102402.00000000	-124491.00000000	-2768.00000000	0																																	0	82	0	3	a,Jinia\0	0	1	1	1	32020								113808.00000000	-109344.00000000	-846.00000000	a,Completion of the "Acquisition of Divine Sword" Quest\0	a,Part three of an adventure to explore the Ice Queen's castle and learn the story of Ice Queen Freya.\0	0																																																																									0				0	10284	0	138	0	3	57	15623	15624									3	283425	939075	8385									1	7							
1	10285	9	a,Meeting Sirra\0	a,End the Winter!\0	a,The battle with Freya will begin soon. Defeat her and end her icy grip on the land of Aden!\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	82	0	3	a,	1	1	1	1	32020								113808.00000000	-109344.00000000	-846.00000000	a,Completion of the "Acquisition of Divine Sword" Quest\0	a,Part three of an adventure to explore the Ice Queen's castle and learn the story of Ice Queen Freya.\0	0																																																																									0				0	10284	0	138	0	3	57	15623	15624									3	283425	939075	8385									2	7	8						
1	10285	10	a,Meeting Sirra\0	a,Defeat\0	a,You lost consciousness when hit by the Eternal Blizzard of Freya.  When you woke up, you found yourself at Rafforty's hut. Try talking to him.\\n\0	0															0															0															113808.00000000	-109344.00000000	-846.00000000	0																																	0	82	0	3	a,Rafforty\0	0	1	1	1	32020								113808.00000000	-109344.00000000	-846.00000000	a,Completion of the "Acquisition of Divine Sword" Quest\0	a,Part three of an adventure to explore the Ice Queen's castle and learn the story of Ice Queen Freya.\0	0																																																																									0				0	10284	0	138	0	3	57	15623	15624									3	283425	939075	8385									1	9							
