id	string
1900122	a,%s. Thank you for taking care of me all this time. I enjoyed it very much.\0
1900123	a,%s. It won't be long now until it becomes time to pull the sled. It's too bad.\0
1900124	a,I must return to Santa now. Thank you for everything!\0
1900125	a,Hello. I'm a girl Rudolph. I was able to find my true self thanks to you.\0
1900126	a,This is my gift of thanks. Thank you for taking care of me~\0
1900127	a,%s. I was always grateful.\0
1900128	a,I'm a little sad. It's time to leave now.\0
1900129	a,%s. The time has come for me to return to my home.\0
1900130	a,%s. Thank you.\0
1900131	a,Hahaha!!! I captured Santa!! Huh? Where is this? Who are you?\0
1900132	a,...I lost at Rock Paper Scissors and was taken captive... I might as well take out my anger on you! Huh~ What?\0
1900133	a,Nothing's working... I'm leaving! I'll definitely capture Santa again! Just you wait!\0
1900134	a,I must raise Rudolph quickly. This year's Christmas gifts have to be delivered...\0
1900135	a,Happy Holidays~ Thanks to your efforts in raising Rudolph, the gift delivery was a success.\0
1900136	a,In 10 minutes, it will be 1 hour since you started raising me.\0
1900137	a,After 5 minutes, if my Full Feeling and Affection Level reach 99%, I can grow bigger.\0
1900138	a,The resupply time of %s hour(s) %s minute(s) %s second(s) remain for the Gift of Energy.\0
1900139	a,Want to test your luck? Give me Adena!\0
1900140	a,If you give me Adena 5 times, I will test your luck!\0
1900141	a,Yummy. I feel good today!\0
1900142	a,Yamyam. This doesn't feel very good.\0
1900143	a,I'm full~ I'll tell your fortune!\0
1900144	a,Thank you. See you later~\0
1900145	a,Today is the best day of your life! Congratulations! Only good things will come today.\0
1900146	a,You're very lucky today! You should enchant on days like this!\0
1900147	a,Ha.. Sorry, but today is not looking very good. Watch out for monsters!\0
1900148	a,Death! Death is near! No one can do anything about it! Muhaha... Ahhahahaha!\0
1900149	a,Everyone.. Turn into flesh! Kekekeke... \0
1900150	a,Black color ate.. all... of red blood! Understand?!\0
1900151	a,All gonna die! Smashed like meat.. Will get sucked into the darkness!\0
1900152	a,I don't wanna die... sniff.. I... don't want to die like that..\0
1900153	a,Don't...come.. Go away! Ahh...ahhh!\0
1900154	a,Give you life to the Goddess of Death! Kahahaha!\0
1900155	a,It's not yet complete! Death! Is not yet complete!\0
1900156	a,No.. I.. can't die like this. Go...go away! \0
1900157	a,I saw.. blood.. torn flesh... getting...sucked into... the ground...\0
1900158	a,Ughh.... blood.. drips... bone.... crushed... \0
1900159	a,Voice.. was good... as if you're possessed... No! I'm already possessed!\0
1900160	a,I heard the sound. Sacrifice your blood now. You'll resurrect later! Kehehehe!\0
1900161	a,Don't die! But, you will. I will! You too! Hehehe!\0
1900162	a,I saw... the end of darkness... I had to give up.\0
1900163	a,Flesh rips...bone crushes. Haha...hehehe...it's red. All!\0
1900164	a,I do not...want to die. I don't want to...die miserably like that!\0
1900165	a,Go away! I do not want to see anyone! No... Don't leave me! I'm scared!\0
1900166	a,I didn't want to see. Hehe.. But, I saw.. I saw! Hehehehe!\0
1900167	a,I heard the sound. Sound of the hell!\0
1900168	a,Let me.. live!! Please! Help me! That black ground is trying to swallow me!\0
1900169	a,Hundreds and thousands of monsters turned into flesh! Kehehehe!\0
1900170	a,I was swallowed after smashed. By darkness! Into the darkness!\0
1900171	a,I don't like it! Don't touch me! Please.. I beg you... Sniff... Sniff...\0
1900172	a,Sweet voice. Hehe.. You die if you get possessed by that sound. Like them! Hehe...hahaha!\0
1900173	a,They will resurrect. She will... They will... Heh... \0
1900174	a,Dead.. or alive... I don't want to see anything..\0
1900175	a,Death. No one can do anything! Deep! Deep death!\0
1900176	a,Even if you try, it's useless. Die with me. Keheheh!\0
1900177	a,Dark voice.. Can you hear? I.. can hear.. But... I don't want to.. \0
1900178	a,I can still hear the sound.. of flesh and bones grinding. Hehehehe!\0
1900179	a,Eek! Run away! If you want to live... If you want to stay alive! Leave here! Right now!\0
1900180	a,You don't want to die? But, you'll die soon. Keheheh!\0
1900181	a,There's no chance! No chance at all! You! And I will! Become red flesh! Keheheh!\0
1900182	a,Die! Before she swallows you! Die!\0
1900183	a,Don't wanna die. But, I can't live either. Sniff... Sniff... \0
1900184	a,Eek! Don't kill me! I don't wanna die. I don't wanna become a patty of meat.. No.. No! \0
1900185	a,I can hear.. the bone crushing sound..\0
1900186	a,I saw the sea of blood. That day..I.. Ahhhh!\0
1900187	a,I couldn't run.. I saw... Everything! I was already dead then. Kehe...hahaha..\0
1900188	a,I'm gonna get caught! Then you'll die! Ahh! God have forsaken us!\0
1900189	a,I want to live! I don't want to be swallowed to death!\0
1900190	a,Nothing comes out neither from inside or outside.\0
1900191	a,As it didn't exist \0
1900192	a,It left nothing behind.. \0
1900193	a,Should we report it to the kingdom?\0
1900194	a,I'm in a pickle. We can't go back. Let's look further.\0
1900195	a,We'll begin internal purification process.\0
1900196	a,Please. \0
1900197	a,Nothing can be found. \0
1900198	a,As if it didn't exist from the beginning \0
1900199	a,Hm.. \0
1900200	a,I heard the witness went crazy after this incident. \0
1900201	a,I think we must begin purifying this bad aura before we do anything. \0
1900202	a,I will report to Kingdom. \0
1900203	a,Yes. You can do that. \0
1900204	a,From what I heard from the witness, I heard the monsters were completely ripped apart and absorbed into the ground. \0
1900205	a,He's a crazy man, so it's not so credible... \0
1900206	a,Sigh.. It doesn't make sense that this brutal scene has nothing left behind. \0
1900207	a,What should we do?\0
1900208	a,Let's report it to the kingdom first. \0
1900209	a,Okay.\0
1900210	a,A crazy man said all the monsters were shredded and absorbed into the ground. \0
1900211	a,What do you think? \0
1900212	a,Unbelievable words from unbelievable man. \0
1900213	a,I think so too. But, there's no practical way to explain why the monsters have disappeared..  \0
1900214	a,Sigh.. We'll begin internal purification process.  \0
1900215	a,Yes. Then I will report back to the Kingdom. \0
1900216	a,I can't believe it. \0
1900217	a,Monsters all disappeared at once... \0
1900218	a,I never felt this kind of deep darkness before. \0
1900219	a,I wonder if we can purify this. \0
1900220	a,This may be difficult, but please.  \0
1900221	a,Stop outsiders from approaching. \0
1900222	a,Okay. \0
1900223	a,Sigh..\0
1900224	a,Other places can't seem to find anything either. \0
1900225	a,If it's even possible for all monsters to disappear from all catacombs and necropolis... \0
1900226	a,The witness went crazy. He's not being very helpful. \0
1900227	a,I think we must eliminate this dark aura first.\0
1900228	a,I think you should investigate afterwards. \0
1900229	a,Please. \0
1900230	a,Do you think it's possible for all monsters to disappear at once? \0
1900231	a,I.. don't believe that it's possible.\0
1900232	a,I don't think it's possible... \0
1900233	a,The witness went crazy. His words are meaningless. \0
1900234	a,Sigh.. It's tiring trying to guess. \0
1900235	a,First.. Please take care of the purification process. \0
1900236	a,Then I will report back to the Kingdom. \0
1900237	a,Okay. \0
1900238	a,I'm worried. \0
1900239	a,Other places can't seem to find anything either. \0
1900240	a,Do you think it's possible for all monsters to disappear from all catacombs and necropolis?\0
1900241	a,The witness went crazy. He's not being very helpful. \0
1900242	a,I think we must eliminate this dark aura first. \0
1900243	a,Please.\0
1900244	a,Ahh.. What should we do with this situation... \0
1900245	a,Calm down. \0
1900246	a,Does it even make sense that all monsters from Catacomb and Necropolis disappeared?\0
1900247	a,This has never happened in the past. \0
1900248	a,First.. Calm down... \0
1900249	a,Shilen...Shilen may be resurrecting... \0
1900250	a,Sigh.. First... I will start with purification process. \0
1900251	a,When you're calm, please report to the kingdom. \0
1900252	a,What do you think? \0
1900253	a,This doesn't seem like an ordinary situation. \0
1900254	a,If that crazy man's words are true... Monsters... May have been... absorbed by Shilen. \0
1900255	a,Shilen.. I don't even know how to report for this. \0
1900256	a,I will purify this place first. \0
1900257	a,Please. \0
1900258	a,What he said is out of ordinary.  \0
1900259	a,The monsters were shredded into pieces and absorbed into the ground... \0
1900260	a,This is not something any person can do. \0
1900261	a,Then... I see... Shilen sounds like a viable theory. \0
1900262	a,It may not be the truth. \0
1900263	a,You may be correct.\0
1900264	a,We should report to the Kingdom first.\0
1900265	a,Okay. \0
1900266	a,Ha.. I have no idea. \0
1900267	a,I can't find any trace. Any trace of the monsters!\0
1900268	a,Calm down. \0
1900269	a,No race can do such thing. \0
1900270	a,If anyone could... he would be 'God.'\0
1900271	a,First.. We'll purify this evil aura. \0
1900272	a,Please. \0
1900273	a,We'll go into investigation when the purification is complete. \0
1900274	a,Okay. \0
1900275	a,What do you think about what that crazy man said?\0
1900276	a,It sounds like crazy talk from a crazy man?\0
1900277	a,When there's no proof... Don't you think it sounds pretty credible?\0
1900278	a,You're putting too much weight into it.\0
1900279	a,It's unrealistic that all monsters would disappear at once. \0
1900280	a,Even if you believe that... there's really not much we can do. \0
1900281	a,Please purify inside of the building. \0
1900282	a,Okay. \0
1900283	a,It's a strange thing. \0
1900284	a,Right. It's definitely not a human being can do. \0
1900285	a,Monsters all disappeared at once... \0
1900286	a,Do you think God did this? \0
1900287	a,Someone who can do this... is probably... Goddess of Death...\0
1900288	a,That's the worst guess. \0
1900289	a,I think it's best that we do not tell the Kingdom yet. \0
1900290	a,We must find something that can be a clue... \0
8888100	a,Listen! The Realm of Light will kneel in front of Goddess Shilen.\0
8888101	a,Sacrifice of blood for resurrection and destruction!\0
8888102	a,Great Goddess of Destruction\0
8888103	a,Drink the sacrifice of blood that we have\0
8888104	a,and bring down the hammer of justice!\0
8888105	a,For the destruction and resurrection!\0
8888106	a,The increased grasp of dark energy causes the ground to shake.\0
8888107	a,There's bright power emanating from the center of the town.\0
8888108	a,Dark power seeps out from the middle of the town.\0
8888109	a,Please, let us go!\0
8888110	a,Let us live!!\0
8888111	a,I don't wanna die!\0
8888112	a,Mom...\0
8888113	a,Oh Einhasad...\0
8888114	a,Cough! Cough! My body is rotting...\0
8888115	a,Dirty Shilen's dogs!\0
8888116	a,Ahhk!\0
8888117	a,Ughh...!\0
8888118	a,You feel yourself being dragged to another location.\0
8888119	a,On your way to the spirit world of light, you suddenly feel a dark aura surrounding you.\0
8888120	a,$s1...You ended up giving rotting dark to them! Darkness will never disappear. I will be back!\0
8888121	a,$s1! Cannot give them decaying darkness!\0
8888122	a,$s1! This brings peace to the town! Thank you!\0
8888123	a,$s1, May the darkness bless you...heheheh\0
8888124	a,$s1 successfully enchanted to + 18! Let's all congratulate him!\0
1811158	a,Pfft! This one is a miss. I wasted too much strength. Whoa~!\0
1034101	u,I hit things… they fall dead.\0
1034102	a,I can heal you during combat.\0
1034103	a,My summons are not afraid of Shilen's monsters.\0
1034104	a,What do I feel when I kill Shilen's monsters? Recoil.\0
1034105	a,Creatures Resurrected - Defend Yourself\0
1034106	a,Creatures Resurrected -  First Wave\0
1034107	a,Creatures Resurrected - Second Wave\0
1034108	a,Creatures Resurrected - Third Wave\0
1034109	a,Creatures Resurrected - Fourth Wave\0
1034110	a,Creatures Resurrected - Fifth Wave\0
1034111	a,Creatures Resurrected - Defend Yourself\0
1034112	a,Creatures Resurrected - Death Wound has been summoned\0
1034113	a,Creatures have stopped their attack. Rest and then speak with Adolph.\0
1034114	a,Creatures Resurrected - Defend Yourself\0
1034116	a,I, Death Wound... Champion of Shilen, shall end your world.\0
1034117	a,Agh... humans... ha... it does not matter, your world will end anyways.\0
1034118	a,Get behind me! Get behind me!\0
1034119	a,The only good Shilen Creature, is a dead one.\0
1034120	a,Did someone cry medic? Here, be healed!\0
1034121	a,I'm on fire! No wait, that would be you...\0
1034122	a,Boom! Headshot!\0
1034123	a,Creatures have stopped attacking. Use this time to rest and recover!\0
1034124	a,The Cry of Destiny pendant will be helpful to you. Please equip it and bring out the power of the pendant to prepare for the next fight.\0
17171750	a,Congratulations! After graduating the clan academy, you quit the clan.\0
17171751	a,The graduate may join the clan without any penalty.\0
1811159	a,It's not very easy to gather this much residue, but you can probably gather more.\0
1811160	a,I'm sorry, but we can't accept residue with questionable sources. Let me destroy this.\0
17178300	a,Shoot fire at the imbecile!\0
17178301	a,You're even dishonest. Power of earth will drop from the sky!\0
17178302	a,Wrath of the ground will fall from the sky on $s1!\0
17178303	a,Behemoth and Tarrasque, Rise with the powers of the ground and help me.\0
17178304	a,Not enough... I will have to go myself.\0
17178305	a,Children. With noble your sacrifice, give them pain!\0
17178306	a,It's stronger than expected! I didn't think I'd be hurt this much...\0
17178307	a,Children. Heal me with your noble sacrifice.\0
17178308	a,Your sacrifices will become a new rescue...\0
17178309	a,Children. Give everything you've got!\0
17178310	a,Lowly beings! Can you handle my wrath!\0
17178311	a,This is the end of your desperate measures!\0
1811161	a,I must find gardener and beg for forgiveness...\0
1811162	a,Ah... this is the Windmill Hill\0
1811163	a,We're collecting Seeker of Aden!\0
1811164	a,This is Ruins of Agony, where Kanilov is...\0
1811165	a,What shall we do?\0
1811166	a,This is the Ruins of Agony, where Poslof is...\0
1811167	a,It's dangerous, so be careful...\0
1811168	a,Attack!\0
1811169	a,Follow me!\0
1811170	a,Thank you...!\0
1811171	a,Release the residents in pain and eliminate the totem...!!\0
1622001	a,There's a noble king who did not fall before the hammer of old gods\0
1622002	a,All the giants trusted their lives on that courage.\0
1622003	a,Saving the lives with beautiful lady Belis, Slashing the Gods\0
1622004	a,Even the five dragons of darkness swallowed the flames in reverence\0
1622005	a,Sword rusts and magic is forgotten\0
1622006	a,Lady goes under the veil and the king falls on the dust\0
1622007	a,Who remembers the halls of Harnak and powers of platinum\0
1622008	a,Only the souls left to weep in the arms of eight knights\0
1622201	a,All seals have been broken. Ghost of Harnak will appear soon\0
1622202	a,All jails are open. Ghost of Harnak will appear soon\0
