name	id_mk	id_recipe	level	id_item	count	UNK[0]	UNK[1]	mp_cost	success_rate	mat_cnt	item_1	count_1	unk_1	item_2	count_2	unk_2	item_3	count_3	unk_3	item_4	count_4	unk_4	item_5	count_5	unk_5	item_6	count_6	unk_6	item_7	count_7	unk_7	item_8	count_8	unk_8	item_9	count_9	unk_9	item_10	count_10	unk_10
a,mk_sealed_dynasty_gloves_i\0	894	9495	9	9527	1	1	1	240	60	8	9495	1	0	9543	10	0	36528	9	0	36533	3	0	36553	2	0	36563	1	0	2134	2	0	1462	30	0						
a,mk_sealed_dynasty_shoes_i\0	895	9496	9	9528	1	1	1	240	60	8	9496	1	0	9544	10	0	36528	9	0	36533	3	0	36553	2	0	36563	1	0	2134	2	0	1462	30	0						
a,mk_sealed_dynasty_shield_i\0	896	9497	9	9529	1	1	1	240	60	8	9497	1	0	9545	10	0	36523	4	0	36543	2	4114	36553	2	0	36563	1	0	2134	2	0	1462	31	0						
a,mk_sealed_dynasty_earring_i\0	897	9985	9	9452	1	1	1	240	70	7	9985	1	0	9991	10	0	36523	5	0	36558	3	0	36563	1	0	2134	2	0	1462	24	0									
a,mk_sealed_dynasty_neckalce_i\0	898	9986	9	9453	1	1	1	240	70	7	9986	1	0	9992	10	0	36523	7	0	36558	4	0	36563	1	0	2134	2	0	1462	31	0									
a,mk_sealed_dynasty_ring_i\0	899	9987	9	9454	1	1	1	240	70	7	9987	1	0	9993	10	0	36523	4	0	36558	2	0	36563	1	0	2134	1	0	1462	16	0									
a,mk_icarus_sowsword_i\0	900	10373	9	10215	1	1	1	246	60	8	10373	1	0	10397	10	0	36523	51	0	36543	24	4114	36548	21	0	36563	15	0	2134	29	0	1462	497	0						
a,mk_icarus_disperser_i\0	901	10374	9	10216	1	1	1	246	60	8	10374	1	0	10398	10	0	36523	51	0	36543	24	4114	36548	21	0	36563	15	0	2134	29	0	1462	497	0						
a,mk_icarus_spirits_i\0	902	10375	9	10217	1	1	1	246	60	8	10375	1	0	10399	10	0	36523	51	0	36543	24	4114	36548	21	0	36563	15	0	2134	29	0	1462	497	0						
a,mk_icarus_heavy_arms_i\0	903	10376	9	10218	1	1	1	246	60	8	10376	1	0	10400	10	0	36523	51	0	36543	24	4114	36548	21	0	36563	15	0	2134	29	0	1462	497	0						
a,mk_icarus_trident_i\0	904	10377	9	10219	1	1	1	246	60	8	10377	1	0	10401	10	0	36523	51	0	36543	24	4114	36548	21	0	36563	15	0	2134	29	0	1462	497	0						
a,mk_icarus_chopper_i\0	905	10378	9	10220	1	1	1	246	60	8	10378	1	0	10402	10	0	36523	51	0	36543	24	4114	36548	21	0	36563	15	0	2134	29	0	1462	497	0						
a,mk_icarus_knuckle_i\0	906	10379	9	10221	1	1	1	246	60	8	10379	1	0	10403	10	0	36523	51	0	36543	24	4114	36548	21	0	36563	15	0	2134	29	0	1462	497	0						
a,mk_icarus_wand_i\0	907	10380	9	10222	1	1	1	246	60	8	10380	1	0	10404	10	0	36523	51	0	36543	24	4114	36548	21	0	36563	15	0	2134	29	0	1462	497	0						
a,mk_icarus_accipiter_i\0	908	10381	9	10223	1	1	1	246	60	8	10381	1	0	10405	10	0	36523	51	0	36543	24	4114	36548	21	0	36563	15	0	2134	29	0	1462	497	0						
a,mk_dynasty_twohand_staff_i\0	909	10544	9	10252	1	1	1	240	60	8	10544	1	0	10546	10	0	36523	37	0	36543	17	4114	36548	15	0	36563	11	0	2134	21	0	1462	360	0						
a,mk_dynasty_crusher_i\0	910	10545	9	10253	1	1	1	240	60	8	10545	1	0	10547	10	0	36523	37	0	36543	17	4114	36548	15	0	36563	11	0	2134	21	0	1462	360	0						
a,mk_sealed_arcana_sigil_i\0	911	13100	9	10121	1	1	1	225	60	8	13100	1	0	13099	10	0	36518	5	0	36538	2	4101	36553	1	0	36563	1	0	2134	1	0	1462	17	0						
a,mk_sealed_arcana_sigil_ii\0	912	13101	9	10121	1	1	1	225	100	8	13101	1	0	13099	10	0	36518	8	0	36538	2	4101	36553	1	0	36563	1	0	2134	2	0	1462	27	0						
a,mk_sealed_dynasty_sigil_i\0	913	10115	9	10120	1	1	1	240	60	8	10115	1	0	10114	10	0	36518	9	0	36538	3	4101	36553	2	0	36563	1	0	2134	2	0	1462	31	0						
a,mk_star_stone_hp_potion\0	914	14028	9	14038	1	1	0	240	100	1	14009	6	0																											
a,mk_star_stone_mp_potion\0	915	14029	9	14040	1	1	0	240	100	1	14010	6	0																											
a,mk_star_stone_all_potion\0	916	14030	9	14042	1	1	0	240	100	3	14009	2	0	14010	2	0	14011	3	0																					
a,mk_star_stone_might_potion\0	917	14031	9	14044	1	1	0	240	100	2	14009	2	0	14011	4	0																								
a,mk_star_stone_shield_potion\0	918	14032	9	14045	1	1	0	240	100	2	14010	2	0	14011	4	0																								
a,mk_star_stone_speed_up_potion\0	919	14033	9	14046	1	1	0	240	100	2	14010	4	0	14011	2	0																								
a,mk_star_stone_move_speed_potion\0	920	14034	9	14047	1	1	0	240	100	3	14009	1	0	14010	1	0	14011	4	0																					
a,mk_star_stone_critical_up_potion\0	921	14035	9	14048	1	1	0	240	100	3	14009	4	0	14010	1	0	14011	1	0																					
a,mk_star_stone_max_hp_potion\0	922	14036	9	14049	1	1	0	240	100	2	14009	4	0	14011	2	0																								
a,mk_star_stone_max_mp_potion\0	923	14037	9	14050	1	1	0	240	100	2	14010	4	0	14011	2	0																								
a,mk_star_stone_high_hp_potion\0	924	13722	9	14039	1	1	0	240	100	1	14009	8	0																											
a,mk_star_stone_high_mp_potion\0	925	13723	9	14041	1	1	0	240	100	1	14009	8	0																											
a,mk_star_stone_high_all_potion\0	926	13724	9	14043	1	1	0	240	100	3	14009	4	0	14010	4	0	14011	7	0																					
a,mk_star_stone_recovery_potion\0	927	13725	9	14051	1	1	0	240	100	3	14009	4	0	14010	4	0	14011	2	0																					
a,mk_star_energy_stone\0	928	13726	9	13277	1	1	0	240	100	3	14009	6	0	14010	6	0	14011	6	0																					
a,mk_high_star_energy_stone\0	929	13727	9	13278	1	1	0	240	100	3	14009	10	0	14010	10	0	14011	10	0																					
a,mk_fire_crystal\0	930	13993	9	9552	1	1	0	240	100	1	14015	20	0																											
a,mk_water_crystal\0	931	13994	9	9553	1	1	0	240	100	1	14016	20	0																											
a,mk_wind_crystal\0	932	13995	9	9555	1	1	0	240	100	1	14017	20	0																											
a,mk_earth_crystal\0	933	13996	9	9554	1	1	0	240	100	1	14018	20	0																											
a,mk_unholy_crystal\0	934	13997	9	9556	1	1	0	240	100	1	14019	20	0																											
a,mk_holy_crystal\0	935	13998	9	9557	1	1	0	240	100	1	14020	20	0																											
a,mk_soul_energy\0	936	14854	2	14855	1	1	0	240	25	1	14856	1	0																											
a,mk_sealed_vesper_helmet\0	954	15792	10	13143	1	1	1	252	60	8	15792	1	0	15660	10	0	36523	9	0	36543	4	4114	36553	4	0	36563	3	0	2134	5	0	1462	84	0						
a,mk_sealed_vesper_leather_helmet\0	955	15793	10	13144	1	1	1	252	60	8	15793	1	0	15661	10	0	36518	23	0	36538	6	4101	36553	4	0	36563	3	0	2134	5	0	1462	84	0						
a,mk_sealed_vesper_circlet\0	956	15794	10	13145	1	1	1	252	60	8	15794	1	0	15662	10	0	36528	25	0	36533	8	0	36553	4	0	36563	3	0	2134	5	0	1462	84	0						
a,mk_sealed_vesper_cuirass\0	957	15795	10	14105	1	1	1	252	60	8	15795	1	0	15663	10	0	36523	23	0	36543	11	4114	36553	9	0	36563	7	0	2134	13	0	1462	225	0						
a,mk_sealed_vesper_houberk\0	958	15796	10	14106	1	1	1	252	60	8	15796	1	0	15664	10	0	36518	45	0	36538	12	4101	36553	7	0	36563	5	0	2134	10	0	1462	168	0						
a,mk_sealed_vesper_jaket\0	959	15797	10	14107	1	1	1	252	60	8	15797	1	0	15665	10	0	36528	49	0	36533	15	0	36553	7	0	36563	5	0	2134	10	0	1462	168	0						
a,mk_sealed_vesper_gaiter\0	960	15798	10	14108	1	1	1	252	60	8	15798	1	0	15666	10	0	36523	15	0	36543	7	4114	36553	6	0	36563	5	0	2134	9	0	1462	141	0						
a,mk_sealed_vesper_gauntlet\0	963	15801	10	14109	1	1	1	252	60	8	15801	1	0	15667	10	0	36523	6	0	36543	3	4114	36553	3	0	36563	2	0	2134	4	0	1462	57	0						
a,mk_sealed_vesper_boots\0	966	15804	10	14110	1	1	1	252	60	8	15804	1	0	15668	10	0	36523	6	0	36543	3	4114	36553	3	0	36563	2	0	2134	4	0	1462	57	0						
a,mk_sealed_vesper_verteidiger\0	970	15808	10	14111	1	1	1	252	60	8	15808	1	0	15669	10	0	36523	6	0	36543	3	4114	36553	3	0	36563	2	0	2134	4	0	1462	59	0						
a,mk_sealed_vesper_leather_legging\0	961	15799	10	14112	1	1	1	252	60	8	15799	1	0	15670	10	0	36518	28	0	36538	7	4101	36553	4	0	36563	4	0	2134	7	0	1462	106	0						
a,mk_sealed_vesper_leather_gloves\0	964	15802	10	14113	1	1	1	252	60	8	15802	1	0	15671	10	0	36518	15	0	36538	4	4101	36553	3	0	36563	2	0	2134	4	0	1462	57	0						
a,mk_sealed_vesper_leather_boots\0	967	15805	10	14114	1	1	1	252	60	8	15805	1	0	15672	10	0	36518	15	0	36538	4	4101	36553	3	0	36563	2	0	2134	4	0	1462	57	0						
a,mk_sealed_vesper_hose\0	962	15800	10	14115	1	1	1	252	60	8	15800	1	0	15673	10	0	36528	31	0	36533	10	0	36553	4	0	36563	4	0	2134	7	0	1462	106	0						
a,mk_sealed_vesper_gloves\0	965	15803	10	14116	1	1	1	252	60	8	15803	1	0	15674	10	0	36528	17	0	36533	5	0	36553	3	0	36563	2	0	2134	4	0	1462	57	0						
a,mk_sealed_vesper_shoes\0	968	15806	10	14117	1	1	1	252	60	8	15806	1	0	15675	10	0	36528	17	0	36533	5	0	36553	3	0	36563	2	0	2134	4	0	1462	57	0						
a,mk_vesper_cutter\0	977	15815	10	13457	1	1	1	252	60	8	15815	1	0	15634	10	0	36523	69	0	36543	32	4114	36548	28	0	36563	21	0	2134	39	0	1462	675	0						
a,mk_vesper_slasher\0	978	15816	10	13458	1	1	1	252	60	8	15816	1	0	15635	10	0	36523	69	0	36543	32	4114	36548	28	0	36563	21	0	2134	39	0	1462	675	0						
a,mk_vesper_burster\0	979	15817	10	13459	1	1	1	252	60	8	15817	1	0	15636	10	0	36523	69	0	36543	32	4114	36548	28	0	36563	21	0	2134	39	0	1462	675	0						
a,mk_vesper_shaper\0	980	15818	10	13460	1	1	1	252	60	8	15818	1	0	15637	10	0	36523	69	0	36543	32	4114	36548	28	0	36563	21	0	2134	39	0	1462	675	0						
a,mk_vesper_fighter\0	981	15819	10	13461	1	1	1	252	60	8	15819	1	0	15638	10	0	36523	69	0	36543	32	4114	36548	28	0	36563	21	0	2134	39	0	1462	675	0						
a,mk_vesper_stormer\0	982	15820	10	13462	1	1	1	252	60	8	15820	1	0	15639	10	0	36523	69	0	36543	32	4114	36548	28	0	36563	21	0	2134	39	0	1462	675	0						
a,mk_vesper_avenger\0	983	15821	10	13463	1	1	1	252	60	8	15821	1	0	15640	10	0	36523	69	0	36543	32	4114	36548	28	0	36563	21	0	2134	39	0	1462	675	0						
a,mk_vesper_retributer\0	984	15822	10	13464	1	1	1	252	60	8	15822	1	0	15641	10	0	36523	69	0	36543	32	4114	36548	28	0	36563	21	0	2134	39	0	1462	675	0						
a,mk_vesper_caster\0	985	15823	10	13465	1	1	1	252	60	8	15823	1	0	15642	10	0	36523	69	0	36543	32	4114	36548	28	0	36563	21	0	2134	39	0	1462	675	0						
a,mk_vesper_singer\0	986	15824	10	13466	1	1	1	252	60	8	15824	1	0	15643	10	0	36523	69	0	36543	32	4114	36548	28	0	36563	21	0	2134	39	0	1462	675	0						
a,mk_vesper_thrower\0	987	15825	10	13467	1	1	1	252	60	8	15825	1	0	15644	10	0	36523	69	0	36543	32	4114	36548	28	0	36563	21	0	2134	39	0	1462	675	0						
a,mk_sealed_vesper_earring\0	972	15810	10	14160	1	1	1	252	70	7	15810	1	0	15770	10	0	36523	9	0	36558	6	0	36563	2	0	2134	3	0	1462	44	0									
a,mk_sealed_vesper_necklace\0	973	15811	10	14161	1	1	1	252	70	7	15811	1	0	15771	10	0	36523	12	0	36558	8	0	36563	2	0	2134	4	0	1462	58	0									
a,mk_sealed_vesper_ring\0	971	15809	10	14162	1	1	1	252	70	7	15809	1	0	15769	10	0	36523	6	0	36558	4	0	36563	1	0	2134	2	0	1462	29	0									
a,mk_sealed_vesper_sigil\0	969	15807	10	13887	1	1	1	252	60	8	15807	1	0	15691	10	0	36518	16	0	36538	4	4101	36553	3	0	36563	2	0	2134	4	0	1462	59	0						
a,mk_sealed_destino_helmet\0	937	15775	9	15694	1	1	1	246	60	8	15775	1	0	15645	10	0	36523	7	0	36543	3	4114	36553	3	0	36563	2	0	2134	4	0	1462	61	0						
a,mk_sealed_destino_leather_helmet\0	938	15776	9	15695	1	1	1	246	60	8	15776	1	0	15646	10	0	36518	17	0	36538	5	4101	36553	3	0	36563	2	0	2134	4	0	1462	61	0						
a,mk_sealed_destino_circlet\0	939	15777	9	15696	1	1	1	246	60	8	15777	1	0	15647	10	0	36528	18	0	36533	6	0	36553	3	0	36563	2	0	2134	4	0	1462	61	0						
a,mk_sealed_destino_cuirass\0	940	15778	9	15697	1	1	1	246	60	8	15778	1	0	15648	10	0	36523	17	0	36543	8	4114	36553	6	0	36563	5	0	2134	10	0	1462	162	0						
a,mk_sealed_destino_houberk\0	941	15779	9	15698	1	1	1	246	60	8	15779	1	0	15649	10	0	36518	33	0	36538	9	4101	36553	5	0	36563	4	0	2134	7	0	1462	122	0						
a,mk_sealed_destino_jaket\0	942	15780	9	15699	1	1	1	246	60	8	15780	1	0	15650	10	0	36528	36	0	36533	11	0	36553	5	0	36563	4	0	2134	7	0	1462	122	0						
a,mk_sealed_destino_gaiter\0	943	15781	9	15700	1	1	1	246	60	8	15781	1	0	15651	10	0	36523	11	0	36543	5	4114	36553	4	0	36563	3	0	2134	6	0	1462	102	0						
a,mk_sealed_destino_leather_legging\0	944	15782	9	15701	1	1	1	246	60	8	15782	1	0	15652	10	0	36518	21	0	36538	6	4101	36553	3	0	36563	3	0	2134	5	0	1462	76	0						
a,mk_sealed_destino_hose\0	945	15783	9	15702	1	1	1	246	60	8	15783	1	0	15653	10	0	36528	22	0	36533	7	0	36553	3	0	36563	3	0	2134	5	0	1462	76	0						
a,mk_sealed_destino_gauntlet\0	946	15784	9	15703	1	1	1	246	60	8	15784	1	0	15654	10	0	36523	5	0	36543	2	4114	36553	2	0	36563	2	0	2134	3	0	1462	41	0						
a,mk_sealed_destino_leather_gloves\0	947	15785	9	15704	1	1	1	246	60	8	15785	1	0	15655	10	0	36518	11	0	36538	3	4101	36553	2	0	36563	2	0	2134	3	0	1462	41	0						
a,mk_sealed_destino_gloves\0	948	15786	9	15705	1	1	1	246	60	8	15786	1	0	15656	10	0	36528	12	0	36533	4	0	36553	2	0	36563	2	0	2134	3	0	1462	41	0						
a,mk_sealed_destino_boots\0	949	15787	9	15706	1	1	1	246	60	8	15787	1	0	15657	10	0	36523	5	0	36543	2	4114	36553	2	0	36563	2	0	2134	3	0	1462	41	0						
a,mk_sealed_destino_leather_boots\0	950	15788	9	15707	1	1	1	246	60	8	15788	1	0	15658	10	0	36518	11	0	36538	3	4101	36553	2	0	36563	2	0	2134	3	0	1462	41	0						
a,mk_sealed_destino_shoes\0	951	15789	9	15708	1	1	1	246	60	8	15789	1	0	15659	10	0	36528	12	0	36533	4	0	36553	2	0	36563	2	0	2134	3	0	1462	41	0						
a,mk_sealed_destino_sigil\0	952	15790	9	15709	1	1	1	246	60	8	15790	1	0	15692	10	0	36518	12	0	36538	3	4101	36553	2	0	36563	2	0	2134	3	0	1462	43	0						
a,mk_sealed_destino_shield\0	953	15791	9	15710	1	1	1	246	60	8	15791	1	0	15693	10	0	36523	5	0	36543	2	4114	36553	2	0	36563	2	0	2134	3	0	1462	43	0						
a,mk_sealed_destino_ring\0	974	15812	9	15766	1	1	1	246	70	7	15812	1	0	15772	10	0	36523	5	0	36558	3	0	36563	1	0	2134	2	0	1462	21	0									
a,mk_sealed_destino_earring\0	975	15813	9	15767	1	1	1	246	70	7	15813	1	0	15773	10	0	36523	7	0	36558	4	0	36563	1	0	2134	2	0	1462	32	0									
a,mk_sealed_destino_necklace\0	976	15814	9	15768	1	1	1	246	70	7	15814	1	0	15774	10	0	36523	9	0	36558	6	0	36563	2	0	2134	3	0	1462	42	0									
a,mk_black_skeleton_circlet\0	988	16110	6	16098	1	1	0	168	10	10	16110	1	0	16122	10	0	36516	300	0	36521	58	0	36526	164	0	36536	75	4095	36541	54	4108	36531	100	0	36561	34	0	34994	2400	0
a,mk_oldgold_skeleton_circlet\0	989	16111	6	16099	1	1	0	168	10	10	16111	1	0	16123	10	0	36516	300	0	36521	58	0	36526	164	0	36536	75	4095	36541	54	4108	36531	100	0	36561	34	0	34994	2400	0
a,mk_green_skeleton_circlet\0	990	16112	6	16100	1	1	0	168	10	10	16112	1	0	16124	10	0	36516	300	0	36521	58	0	36526	164	0	36536	75	4095	36541	54	4108	36531	100	0	36561	34	0	34994	2400	0
a,mk_brown_skeleton_circlet\0	991	16113	6	16101	1	1	0	168	10	10	16113	1	0	16125	10	0	36516	300	0	36521	58	0	36526	164	0	36536	75	4095	36541	54	4108	36531	100	0	36561	34	0	34994	2400	0
a,mk_shark_of_cap\0	992	16114	6	16102	1	1	0	168	10	10	16114	1	0	16126	10	0	36516	300	0	36521	58	0	36526	164	0	36536	75	4095	36541	54	4108	36531	100	0	36561	34	0	34994	2400	0
a,mk_gold_horn_cap\0	993	16115	6	16103	1	1	0	168	10	10	16115	1	0	16127	10	0	36516	300	0	36521	58	0	36526	164	0	36536	75	4095	36541	54	4108	36531	100	0	36561	34	0	34994	2400	0
a,mk_silver_horn_cap\0	994	16116	6	16104	1	1	0	168	10	10	16116	1	0	16128	10	0	36516	300	0	36521	58	0	36526	164	0	36536	75	4095	36541	54	4108	36531	100	0	36561	34	0	34994	2400	0
a,mk_penguin_of_cap\0	995	16117	6	16105	1	1	0	168	10	10	16117	1	0	16129	10	0	36516	300	0	36521	58	0	36526	164	0	36536	75	4095	36541	54	4108	36531	100	0	36561	34	0	34994	2400	0
a,mk_turban_brown_hat\0	996	16118	6	16106	1	1	0	168	10	10	16118	1	0	16130	10	0	36516	300	0	36521	58	0	36526	164	0	36536	75	4095	36541	54	4108	36531	100	0	36561	34	0	34994	2400	0
a,mk_turban_yellow_hat\0	997	16119	6	16107	1	1	0	168	10	10	16119	1	0	16131	10	0	36516	300	0	36521	58	0	36526	164	0	36536	75	4095	36541	54	4108	36531	100	0	36561	34	0	34994	2400	0
a,mk_turtle_of_cap\0	998	16120	6	16108	1	1	0	168	10	10	16120	1	0	16132	10	0	36516	300	0	36521	58	0	36526	164	0	36536	75	4095	36541	54	4108	36531	100	0	36561	34	0	34994	2400	0
a,mk_cow_of_cap\0	999	16121	6	16109	1	1	0	168	10	10	16121	1	0	16133	10	0	36516	300	0	36521	58	0	36526	164	0	36536	75	4095	36541	54	4108	36531	100	0	36561	34	0	34994	2400	0
a,mk_q466_supplement_potion\0	1000	17596	1	17596	1	1	0	100	100	3	17597	1	0	17598	1	0	17599	1	0																					
a,mk_R1_dagger\0	1001	19316	11	18103	1	1	0	258	60	8	19316	1	0	19169	22	0	19305	19	0	19309	64	0	19310	364	0	19311	37	0	17371	169	0	19315	422	0						
a,mk_R1_onehand_sword\0	1002	19317	11	18104	1	1	0	258	60	8	19317	1	0	19170	22	0	19305	19	0	19309	64	0	19310	364	0	19311	37	0	17371	169	0	19315	422	0						
a,mk_R1_twohand_sword\0	1003	19318	11	18105	1	1	0	258	60	8	19318	1	0	19171	22	0	19305	19	0	19309	64	0	19310	364	0	19311	37	0	17371	169	0	19315	422	0						
a,mk_R1_onehand_blunt\0	1004	19319	11	18106	1	1	0	258	60	8	19319	1	0	19172	22	0	19305	19	0	19309	64	0	19310	364	0	19311	37	0	17371	169	0	19315	422	0						
a,mk_R1_fist\0	1005	19320	11	18107	1	1	0	258	60	8	19320	1	0	19173	22	0	19305	19	0	19309	64	0	19310	364	0	19311	37	0	17371	169	0	19315	422	0						
a,mk_R1_spear\0	1006	19321	11	18108	1	1	0	258	60	8	19321	1	0	19174	22	0	19305	19	0	19309	64	0	19310	364	0	19311	37	0	17371	169	0	19315	422	0						
a,mk_R1_bow\0	1007	19322	11	18109	1	1	0	258	60	8	19322	1	0	19175	22	0	19305	19	0	19309	64	0	19310	364	0	19311	37	0	17371	169	0	19315	422	0						
a,mk_R1_crossbow\0	1008	19323	11	18110	1	1	0	258	60	8	19323	1	0	19176	22	0	19305	19	0	19309	64	0	19310	364	0	19311	37	0	17371	169	0	19315	422	0						
a,mk_R1_onehand_magic_sword\0	1009	19324	11	18111	1	1	0	258	60	8	19324	1	0	19177	22	0	19305	19	0	19309	64	0	19310	364	0	19311	37	0	17371	169	0	19315	422	0						
a,mk_R1_onehand_magic_blunt\0	1010	19325	11	18112	1	1	0	258	60	8	19325	1	0	19178	22	0	19305	19	0	19309	64	0	19310	364	0	19311	37	0	17371	169	0	19315	422	0						
a,mk_R1_twohand_magic_blunt\0	1011	19326	11	18113	1	1	0	258	60	8	19326	1	0	19179	22	0	19305	19	0	19309	64	0	19310	364	0	19311	37	0	17371	169	0	19315	422	0						
a,mk_R1_heavy_helmet\0	1012	19327	11	18117	1	1	0	258	60	7	19327	1	0	19183	21	0	19306	6	0	19312	24	0	19313	13	0	17371	31	0	19315	77	0									
a,mk_R1_heavy_upbody\0	1013	19328	11	18118	1	1	0	258	60	7	19328	1	0	19184	21	0	19307	6	0	19312	65	0	19313	34	0	17371	82	0	19315	206	0									
a,mk_R1_heavy_downbody\0	1014	19329	11	18119	1	1	0	258	60	7	19329	1	0	19185	21	0	19307	4	0	19312	41	0	19313	21	0	17371	52	0	19315	129	0									
a,mk_R1_heavy_gloves\0	1015	19330	11	18120	1	1	0	258	60	6	19330	1	0	19186	21	0	19306	4	0	19313	11	0	17371	34	0	19315	69	0												
a,mk_R1_heavy_shoes\0	1016	19331	11	18121	1	1	0	258	60	6	19331	1	0	19187	21	0	19306	4	0	19313	11	0	17371	34	0	19315	69	0												
a,mk_R1_heavy_shield\0	1017	19332	11	18122	1	1	0	258	60	6	19332	1	0	19188	20	0	19306	4	0	19312	20	0	17371	34	0	19315	69	0												
a,mk_R1_light_helmet\0	1018	19333	11	18123	1	1	0	258	60	7	19333	1	0	19189	21	0	19306	6	0	19312	24	0	19313	13	0	17371	31	0	19315	77	0									
a,mk_R1_light_upbody\0	1019	19334	11	18124	1	1	0	258	60	7	19334	1	0	19190	21	0	19307	6	0	19312	65	0	19313	34	0	17371	82	0	19315	206	0									
a,mk_R1_light_downbody\0	1020	19335	11	18125	1	1	0	258	60	7	19335	1	0	19191	21	0	19307	4	0	19312	41	0	19313	21	0	17371	52	0	19315	129	0									
a,mk_R1_light_gloves\0	1021	19336	11	18126	1	1	0	258	60	6	19336	1	0	19192	21	0	19306	4	0	19313	11	0	17371	34	0	19315	69	0												
a,mk_R1_light_shoes\0	1022	19337	11	18127	1	1	0	258	60	6	19337	1	0	19193	21	0	19306	4	0	19313	11	0	17371	34	0	19315	69	0												
a,mk_R1_robe_helmet\0	1023	19338	11	18128	1	1	0	258	60	7	19338	1	0	19194	21	0	19306	6	0	19312	24	0	19313	13	0	17371	31	0	19315	77	0									
a,mk_R1_robe_upbody\0	1024	19339	11	18129	1	1	0	258	60	7	19339	1	0	19195	21	0	19307	6	0	19312	65	0	19313	34	0	17371	82	0	19315	206	0									
a,mk_R1_robe_downbody\0	1025	19340	11	18130	1	1	0	258	60	7	19340	1	0	19196	21	0	19307	4	0	19312	41	0	19313	21	0	17371	52	0	19315	129	0									
a,mk_R1_robe_gloves\0	1026	19341	11	18131	1	1	0	258	60	6	19341	1	0	19197	21	0	19306	4	0	19313	11	0	17371	34	0	19315	69	0												
a,mk_R1_robe_shoes\0	1027	19342	11	18132	1	1	0	258	60	6	19342	1	0	19198	21	0	19306	4	0	19313	11	0	17371	34	0	19315	69	0												
a,mk_R1_robe_sigil\0	1028	19343	11	18133	1	1	0	258	60	6	19343	1	0	19199	20	0	19306	4	0	19312	20	0	17371	34	0	19315	69	0												
a,mk_R1_necklace\0	1029	19344	11	18134	1	1	0	258	60	6	19344	1	0	19200	35	0	19308	7	0	19314	32	0	17371	45	0	19315	89	0												
a,mk_R1_earring\0	1030	19345	11	18135	1	1	0	258	60	6	19345	1	0	19201	35	0	19308	5	0	19314	24	0	17371	34	0	19315	67	0												
a,mk_R1_ring\0	1031	19346	11	18136	1	1	0	258	60	6	19346	1	0	19202	35	0	19308	3	0	19314	16	0	17371	22	0	19315	45	0												
a,mk_R2_dagger\0	1032	19347	12	18137	1	1	0	264	60	8	19347	1	0	19203	22	0	19305	45	0	19309	156	0	19310	881	0	19311	89	0	17371	409	0	19315	1022	0						
a,mk_R2_onehand_sword\0	1033	19348	12	18138	1	1	0	264	60	8	19348	1	0	19204	22	0	19305	45	0	19309	156	0	19310	881	0	19311	89	0	17371	409	0	19315	1022	0						
a,mk_R2_twohand_sword\0	1034	19349	12	18139	1	1	0	264	60	8	19349	1	0	19205	22	0	19305	45	0	19309	156	0	19310	881	0	19311	89	0	17371	409	0	19315	1022	0						
a,mk_R2_onehand_blunt\0	1035	19350	12	18140	1	1	0	264	60	8	19350	1	0	19206	22	0	19305	45	0	19309	156	0	19310	881	0	19311	89	0	17371	409	0	19315	1022	0						
a,mk_R2_fist\0	1036	19351	12	18141	1	1	0	264	60	8	19351	1	0	19207	22	0	19305	45	0	19309	156	0	19310	881	0	19311	89	0	17371	409	0	19315	1022	0						
a,mk_R2_spear\0	1037	19352	12	18142	1	1	0	264	60	8	19352	1	0	19208	22	0	19305	45	0	19309	156	0	19310	881	0	19311	89	0	17371	409	0	19315	1022	0						
a,mk_R2_bow\0	1038	19353	12	18143	1	1	0	264	60	8	19353	1	0	19209	22	0	19305	45	0	19309	156	0	19310	881	0	19311	89	0	17371	409	0	19315	1022	0						
a,mk_R2_crossbow\0	1039	19354	12	18144	1	1	0	264	60	8	19354	1	0	19210	22	0	19305	45	0	19309	156	0	19310	881	0	19311	89	0	17371	409	0	19315	1022	0						
a,mk_R2_onehand_magic_sword\0	1040	19355	12	18145	1	1	0	264	60	8	19355	1	0	19211	22	0	19305	45	0	19309	156	0	19310	881	0	19311	89	0	17371	409	0	19315	1022	0						
a,mk_R2_onehand_magic_blunt\0	1041	19356	12	18146	1	1	0	264	60	8	19356	1	0	19212	22	0	19305	45	0	19309	156	0	19310	881	0	19311	89	0	17371	409	0	19315	1022	0						
a,mk_R2_twohand_magic_blunt\0	1042	19357	12	18147	1	1	0	264	60	8	19357	1	0	19213	22	0	19305	45	0	19309	156	0	19310	881	0	19311	89	0	17371	409	0	19315	1022	0						
a,mk_R2_heavy_helmet\0	1043	19358	12	18151	1	1	0	264	60	7	19358	1	0	19217	21	0	19306	14	0	19312	59	0	19313	31	0	17371	75	0	19315	187	0									
a,mk_R2_heavy_upbody\0	1044	19359	12	18152	1	1	0	264	60	7	19359	1	0	19218	21	0	19307	15	0	19312	157	0	19313	83	0	17371	200	0	19315	499	0									
a,mk_R2_heavy_downbody\0	1045	19360	12	18153	1	1	0	264	60	7	19360	1	0	19219	21	0	19307	10	0	19312	98	0	19313	52	0	17371	125	0	19315	312	0									
a,mk_R2_heavy_gloves\0	1046	19361	12	18154	1	1	0	264	60	6	19361	1	0	19220	21	0	19306	9	0	19313	26	0	17371	83	0	19315	166	0												
